Task_Depth Estimation,Task_Image Classification,Task_Image Generation,Task_Object Detection,Task_Semantic Segmentation,Task_Text to Image,Task_Text-to-Image,accuracy_norm,difficulty
False,True,False,False,False,False,False,0.48955223880597,0.8929339257560556
False,True,False,False,False,False,False,0.4865671641791045,0.8929339257560556
False,True,False,False,False,False,False,0.4865671641791045,0.8929339257560556
False,True,False,False,False,False,False,0.4835820895522386,0.8929339257560556
False,True,False,False,False,False,False,0.4835820895522386,0.8929339257560556
False,True,False,False,False,False,False,0.4835820895522386,0.8929339257560556
False,True,False,False,False,False,False,0.4805970149253731,0.8929339257560556
False,True,False,False,False,False,False,0.4805970149253731,0.8929339257560556
False,True,False,False,False,False,False,0.48,0.8929339257560556
False,True,False,False,False,False,False,0.4794029850746266,0.8929339257560556
False,True,False,False,False,False,False,0.4785074626865673,0.8929339257560556
False,True,False,False,False,False,False,0.4776119402985075,0.8929339257560556
False,True,False,False,False,False,False,0.4776119402985075,0.8929339257560556
False,True,False,False,False,False,False,0.4776119402985075,0.8929339257560556
False,True,False,False,False,False,False,0.4746268656716416,0.8929339257560556
False,True,False,False,False,False,False,0.4746268656716416,0.8929339257560556
False,True,False,False,False,False,False,0.4716417910447761,0.8929339257560556
False,True,False,False,False,False,False,0.4716417910447761,0.8929339257560556
False,True,False,False,False,False,False,0.4716417910447761,0.8929339257560556
False,True,False,False,False,False,False,0.4713432835820894,0.8929339257560556
False,True,False,False,False,False,False,0.4686567164179102,0.8929339257560556
False,True,False,False,False,False,False,0.4686567164179102,0.8929339257560556
False,True,False,False,False,False,False,0.4686567164179102,0.8929339257560556
False,True,False,False,False,False,False,0.4626865671641792,0.8929339257560556
False,True,False,False,False,False,False,0.4558208955223881,0.8929339257560556
False,True,False,False,False,False,False,0.4537313432835819,0.8929339257560556
False,True,False,False,False,False,False,0.4537313432835819,0.8929339257560556
False,True,False,False,False,False,False,0.4507462686567163,0.8929339257560556
False,True,False,False,False,False,False,0.4477611940298509,0.8929339257560556
False,True,False,False,False,False,False,0.4447761194029849,0.8929339257560556
False,True,False,False,False,False,False,0.4417910447761194,0.8929339257560556
False,True,False,False,False,False,False,0.431641791044776,0.8929339257560556
False,True,False,False,False,False,False,0.4298507462686566,0.8929339257560556
False,True,False,False,False,False,False,0.4265671641791043,0.8929339257560556
False,True,False,False,False,False,False,0.4238805970149251,0.8929339257560556
False,True,False,False,False,False,False,0.4149253731343282,0.8929339257560556
False,True,False,False,False,False,False,0.4149253731343282,0.8929339257560556
False,True,False,False,False,False,False,0.4119402985074627,0.8929339257560556
False,True,False,False,False,False,False,0.4077611940298508,0.8929339257560556
False,True,False,False,False,False,False,0.4077611940298508,0.8929339257560556
False,True,False,False,False,False,False,0.4059701492537313,0.8929339257560556
False,True,False,False,False,False,False,0.4059701492537313,0.8929339257560556
False,True,False,False,False,False,False,0.4008955223880596,0.8929339257560556
False,True,False,False,False,False,False,0.4008955223880596,0.8929339257560556
False,True,False,False,False,False,False,0.3940298507462684,0.8929339257560556
False,True,False,False,False,False,False,0.3925373134328357,0.8929339257560556
False,True,False,False,False,False,False,0.3910447761194029,0.8929339257560556
False,True,False,False,False,False,False,0.3901492537313432,0.8929339257560556
False,True,False,False,False,False,False,0.3892537313432834,0.8929339257560556
False,True,False,False,False,False,False,0.3823880597014923,0.8929339257560556
False,True,False,False,False,False,False,0.3791044776119401,0.8929339257560556
False,True,False,False,False,False,False,0.3791044776119401,0.8929339257560556
False,True,False,False,False,False,False,0.377910447761194,0.8929339257560556
False,True,False,False,False,False,False,0.3770149253731343,0.8929339257560556
False,True,False,False,False,False,False,0.3731343283582091,0.8929339257560556
False,True,False,False,False,False,False,0.3722388059701493,0.8929339257560556
False,True,False,False,False,False,False,0.3671641791044777,0.8929339257560556
False,True,False,False,False,False,False,0.3635820895522387,0.8929339257560556
False,True,False,False,False,False,False,0.3605970149253732,0.8929339257560556
False,True,False,False,False,False,False,0.3591044776119405,0.8929339257560556
False,True,False,False,False,False,False,0.3582089552238807,0.8929339257560556
False,True,False,False,False,False,False,0.3492537313432833,0.8929339257560556
False,True,False,False,False,False,False,0.3468656716417909,0.8929339257560556
False,True,False,False,False,False,False,0.3462686567164179,0.8929339257560556
False,True,False,False,False,False,False,0.3438805970149254,0.8929339257560556
False,True,False,False,False,False,False,0.3340298507462687,0.8929339257560556
False,True,False,False,False,False,False,0.3223880597014926,0.8929339257560556
False,True,False,False,False,False,False,0.3205970149253731,0.8929339257560556
False,True,False,False,False,False,False,0.3134328358208956,0.8929339257560556
False,True,False,False,False,False,False,0.3074626865671642,0.8929339257560556
False,True,False,False,False,False,False,0.304776119402985,0.8929339257560556
False,True,False,False,False,False,False,0.28955223880597,0.8929339257560556
False,True,False,False,False,False,False,0.2835820895522389,0.8929339257560556
False,True,False,False,False,False,False,0.280597014925373,0.8929339257560556
False,True,False,False,False,False,False,0.2802985074626867,0.8929339257560556
False,True,False,False,False,False,False,0.2761194029850747,0.8929339257560556
False,True,False,False,False,False,False,0.2716417910447761,0.8929339257560556
False,True,False,False,False,False,False,0.2626865671641791,0.8929339257560556
False,True,False,False,False,False,False,0.2328358208955224,0.8929339257560556
False,True,False,False,False,False,False,0.226865671641791,0.8929339257560556
False,True,False,False,False,False,False,0.2179104477611941,0.8929339257560556
False,True,False,False,False,False,False,0.1865671641791046,0.8929339257560556
False,True,False,False,False,False,False,0.1791044776119404,0.8929339257560556
False,True,False,False,False,False,False,0.1104477611940299,0.8929339257560556
False,True,False,False,False,False,False,0.0782089552238807,0.8929339257560556
False,True,False,False,False,False,False,0.0149253731343283,0.8929339257560556
False,True,False,False,False,False,False,0.0,0.8929339257560556
False,True,False,False,False,False,False,1.0,
False,True,False,False,False,False,False,0.0,
False,True,False,False,False,False,False,1.0,
False,True,False,False,False,False,False,0.9991568296795948,
False,True,False,False,False,False,False,0.9966273187183806,
False,True,False,False,False,False,False,0.9949409780775714,
False,True,False,False,False,False,False,0.990725126475548,
False,True,False,False,False,False,False,0.990725126475548,
False,True,False,False,False,False,False,0.9890387858347378,
False,True,False,False,False,False,False,0.9780775716694768,
False,True,False,False,False,False,False,0.9780775716694768,
False,True,False,False,False,False,False,0.9772344013490716,
False,True,False,False,False,False,False,0.961214165261382,
False,True,False,False,False,False,False,0.961214165261382,
False,True,False,False,False,False,False,0.9443507588532876,
False,True,False,False,False,False,False,0.9443507588532876,
False,True,False,False,False,False,False,0.9443507588532876,
False,True,False,False,False,False,False,0.927487352445194,
False,True,False,False,False,False,False,0.919055649241146,
False,True,False,False,False,False,False,0.919055649241146,
False,True,False,False,False,False,False,0.919055649241146,
False,True,False,False,False,False,False,0.919055649241146,
False,True,False,False,False,False,False,0.9021922428330512,
False,True,False,False,False,False,False,0.8937605396290046,
False,True,False,False,False,False,False,0.8937605396290046,
False,True,False,False,False,False,False,0.8768971332209099,
False,True,False,False,False,False,False,0.8768971332209099,
False,True,False,False,False,False,False,0.8693086003372672,
False,True,False,False,False,False,False,0.8684654300168632,
False,True,False,False,False,False,False,0.8600337268128153,
False,True,False,False,False,False,False,0.8431703204047218,
False,True,False,False,False,False,False,0.8431703204047218,
False,True,False,False,False,False,False,0.8431703204047218,
False,True,False,False,False,False,False,0.8431703204047218,
False,True,False,False,False,False,False,0.8389544688026972,
False,True,False,False,False,False,False,0.8347386172006739,
False,True,False,False,False,False,False,0.8347386172006739,
False,True,False,False,False,False,False,0.8263069139966271,
False,True,False,False,False,False,False,0.8010118043844857,
False,True,False,False,False,False,False,0.7588532883642496,
False,True,False,False,False,False,False,0.7588532883642496,
False,True,False,False,False,False,False,0.7504215851602016,
False,True,False,False,False,False,False,0.7082630691399656,
False,True,False,False,False,False,False,0.6070826306913988,
False,True,False,False,False,False,False,0.3288364249578407,
False,True,False,False,False,False,False,0.3035413153456994,
False,True,False,False,False,False,False,0.26981450252951,
False,True,False,False,False,False,False,0.1770657672849911,
False,True,False,False,False,False,False,0.1770657672849911,
False,True,False,False,False,False,False,0.0,
False,True,False,False,False,False,False,1.0,
False,True,False,False,False,False,False,1.0,0.7010176293535904
False,True,False,False,False,False,False,0.9545810493343776,0.7010176293535904
False,True,False,False,False,False,False,0.9545810493343776,0.7010176293535904
False,True,False,False,False,False,False,0.948316366483947,0.7010176293535904
False,True,False,False,False,False,False,0.9467501957713386,0.7010176293535904
False,True,False,False,False,False,False,0.9428347689898195,0.7010176293535904
False,True,False,False,False,False,False,0.9412685982772122,0.7010176293535904
False,True,False,False,False,False,False,0.940485512920908,0.7010176293535904
False,True,False,False,False,False,False,0.9310884886452626,0.7010176293535904
False,True,False,False,False,False,False,0.9310884886452626,0.7010176293535904
